,didomiVendorsConsent,page.section,page.subSection,page.name,page.language,page.category,page.subCategory,page.subSubCategory,page.template,page.position,user.status,response.statusCode,response.loadBalancer,ad.id,ad.operation,ad.typology,ad.address.municipalityId,ad.address.provinceId,ad.address.locationId,ad.address.locationLevel,ad.builtType,ad.energyCertification.type,ad.energyCertification.suffix,ad.price,ad.characteristics.roomNumber,ad.characteristics.bathNumber,ad.characteristics.hasLift,ad.characteristics.hasParking,ad.characteristics.hasGarden,ad.characteristics.hasSwimmingPool,ad.characteristics.hasTerrace,ad.characteristics.constructedArea,ad.condition.isNewDevelopment,ad.condition.isNeedsRenovating,ad.condition.isGoodCondition,ad.media.photoNumber,ad.media.videoNumber,ad.media.hasFloorPlan,ad.media.has3Dtour,ad.media.hasHomeStaging,ad.owner.type,ad.owner.commercialId,ad.owner.commercialName,ad.owner.contactPreference,ad.owner.chatIsActive,ad.origin,ad.isRecommended,ad.isSuitableForRecommended,ad.numberRecommended,ad.originTypeRecommended,ad.typeRecommended,ad.isAuction,ad.recommendationId,ad.vtRecommendationAdId,ad.vtRecommendationId,ad.isFavourite,search.operation,search.typology,search.geo.type,search.geo.locationId,search.geo.locationLevel,search.orderBy,correlation.id,correlation.session,event.id,event.type,event.name,event.action,event.role,event.user_role,event.channel,event.origin,event.outcome,event.hash,event.markup.xtPage,event.markup.name,event.markup.category,event.markup.subCategory,event.markup.subSubCategory,event.productType,event.agencyNames,event.transactionId,post.id,post.time,latitude,longitude,distrito,barrio,planta,garaje,garaje_coste,int_ext,elevator,price_per_sqm
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96691859,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-003,8,3,inProcess,,319040.0,4.0,2.0,1,,,,,117.0,0,0,1,10,0,0,0,0,2,,cienporcien-home,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-003,8,relevance-desc,e9ce491e-6272-4282-935d-8b491312d773,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,157427a0-e8d3-497f-a84c-72f63e0a4f27,1676321740573,40.3667893,-3.6882772,Usera,San Fermín,2,None,0.0,exterior,yes,2726.837606837607
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96693357,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,unknown,,199000.0,1.0,1.0,0,0,0,0,0,62.0,0,0,1,32,0,0,0,0,2,,grupo-rein,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,2d58d3d6-01e7-49a4-b4f0-8b1d90b12b7a,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,a554a664-c996-4b36-a465-0e3d5266b202,1676317101215,40.4064718,-3.6939615,Arganzuela,Palos de Moguer,2,None,0.0,interior,no,3209.6774193548385
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96702075,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,e,spainDefault,320000.0,2.0,2.0,0,0,,0,,76.0,0,0,1,33,0,0,0,0,2,,solvia,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,58aafd0f-c9ff-41c5-8e3d-90768d2e0480,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,ab2a5b75-765e-40a9-badc-205f710de027,1676398630469,40.4074972,-3.6792514,Retiro,Pacífico,0,None,0.0,none,unknown,4210.526315789473
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96705900,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-002,8,3,d,spainDefault,191800.0,1.0,1.0,0,0,0,0,0,45.0,0,0,1,10,0,1,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-002,8,relevance-desc,23762934-d838-4e71-8840-2b5c952bbd8e,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,c5c1132b-27c3-4689-8bf4-e8461766f330,1676399000997,40.3990664,-3.6677788,Retiro,Adelfas,0,None,0.0,exterior,unknown,4262.222222222223
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96709041,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,2,inProcess,,220000.0,2.0,1.0,1,,,,1,60.0,0,1,0,17,0,0,0,0,2,,nicea,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,0b965bf8-28fd-4378-be27-c3f3eb0f4c73,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,48334003-ad0b-4f92-8082-7cbb0588d973,1676398651593,40.4069107,-3.6795569,Retiro,Pacífico,0,None,0.0,interior,unknown,3666.6666666666665
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96714511,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,exempt,,320000.0,2.0,2.0,0,,0,0,,77.0,0,0,1,26,0,1,0,0,2,,solvia-store-boadilla,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,6c7460da-5c40-46dd-8177-8a7768eb05ba,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,10d4a401-cb09-4d2a-b405-7f008d85288a,1676397749220,40.4048972,-3.6763514,Retiro,Pacífico,0,None,0.0,interior,unknown,4155.8441558441555
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96716059,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,460000.0,2.0,2.0,1,,,,,105.0,0,0,1,36,0,0,0,0,2,,dario-sanchez-servicios-inmobiliarios,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,6f3b4af4-9ef2-44ca-b8b1-1a8e7d9c8ddf,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,99a889b4-8924-43d7-9d53-5c47c7ef7bd1,1676398518600,40.4037273,-3.6803805,Retiro,Pacífico,1,None,0.0,exterior,yes,4380.952380952381
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96735619,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-007,8,3,inProcess,,129000.0,3.0,1.0,0,,,,1,54.0,0,0,1,35,1,0,1,0,2,,bafre-inmobiliaria,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-007,8,relevance-desc,8de02c8c-75ac-49cf-a5a6-b0665abf5070,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,1334454a-e30e-4c1f-a010-1ee4138c59db,1676322024819,40.3844009,-3.7098732,Usera,Pradolongo,1,None,0.0,exterior,no,2388.8888888888887
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96738278,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-005,8,2,inProcess,,440000.0,3.0,2.0,1,0,0,0,1,119.0,0,1,0,4,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-005,8,relevance-desc,f343d5a7-5d78-4314-85de-bc99bb3b2017,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,2ba25b1d-1f95-490c-843b-66bfb621e0b1,1676319291445,40.3886147,-3.7002919,Usera,Moscardó,1,None,0.0,exterior,yes,3697.4789915966385
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96747140,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,3,b,,174000.0,1.0,1.0,0,0,0,0,0,64.0,0,0,1,24,0,1,0,0,2,,iceberg-inmobiliaria,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,47696b4f-8bd2-41f4-9e0c-8ec87d50434f,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,e05e90a0-afc6-4124-b1dd-48cb443ff044,1676319985753,40.3857486,-3.7040306,Usera,Almendrales,0,None,0.0,exterior,unknown,2718.75
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96750491,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-004,8,3,inProcess,,420000.0,1.0,1.0,1,0,1,1,0,92.0,0,0,1,15,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-004,8,relevance-desc,d645515b-8ee7-4750-a817-20bc259e8464,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,d245463c-8c14-491a-b424-9517c448657e,1676303384745,40.3843286,-3.6869104,Arganzuela,Legazpi,1,None,0.0,exterior,yes,4565.217391304348
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96750792,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-001,8,3,inProcess,spainDefault,292000.0,3.0,2.0,1,1,0,1,0,105.0,0,0,1,26,0,0,0,0,1,,,1,1,111,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-001,8,relevance-desc,a905cfa7-bf60-4148-8d24-648ce9d1ab77,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,32f3a871-defc-4e32-b3ec-4938c3c4d0c5,1676323831487,40.366854,-3.7137312,Usera,Orcasitas,8,Garaje incluido,0.0,exterior,yes,2780.9523809523807
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96759288,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-006,8,3,inProcess,,799000.0,2.0,2.0,1,1,0,0,0,179.0,0,0,1,35,0,0,0,0,1,,,2,1,110,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-006,8,relevance-desc,6722b307-a6e8-432c-a981-c0b3968f6dd2,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,9ca2b72e-811d-47c1-98e0-9514d4254079,1676482643129,40.4110863,-3.6709707,Retiro,Niño Jesús,1,Garaje incluido,0.0,exterior,yes,4463.687150837989
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96766944,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,675000.0,4.0,3.0,1,,,,,204.0,0,0,1,23,1,0,0,0,2,,gilmarretiro,1,0,11,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,60b05e80-c7f7-4141-89a6-0857874e8db4,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,f20c6a1c-0732-41d5-91fc-1225145f69b0,1676397551518,40.4016304,-3.6789541,Retiro,Pacífico,0,None,0.0,exterior,unknown,3308.823529411765
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96786427,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,e,,165800.0,2.0,1.0,1,0,0,0,0,37.0,0,0,1,39,4,1,0,0,1,,,2,1,111,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,21dfddcf-2b39-4b6b-bf36-57e85f4c6431,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,6afc6233-b0cb-4515-83c7-e71d0c25d09a,1676317094846,40.4023312,-3.6911048,Arganzuela,Palos de Moguer,1,None,0.0,interior,yes,4481.081081081081
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96795124,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-001,8,3,inProcess,,780000.0,4.0,2.0,1,,,,1,160.0,0,0,1,23,0,1,0,0,2,,quelonio-real-estate,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-001,8,relevance-desc,eba1a462-e0aa-42f2-be85-9d462c6c4cb4,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,3762be36-40c6-4ec0-9f57-1197830633ff,1676304974617,40.4114626,-3.7225361,Arganzuela,Imperial,8,None,0.0,exterior,yes,4875.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96803948,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-002,8,3,e,spainDefault,720000.0,4.0,2.0,1,1,1,1,1,121.0,0,0,1,36,0,1,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-002,8,relevance-desc,23b7a9bc-f6dd-4e53-a8fc-2b9234ebcd85,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,5e1890e9-25e0-46bb-b7d0-28bd98ccb98e,1676302472524,40.4049134,-3.711121,Arganzuela,Acacias,1,Garaje incluido,0.0,exterior,yes,5950.413223140496
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96821166,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-005,8,3,b,,2500000.0,4.0,4.0,1,,,,1,280.0,0,0,1,73,0,0,0,0,2,,carvajal-consulting-inmobiliario,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-005,8,relevance-desc,add5b6f0-57c3-4652-be9e-ffa51881c964,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,632b6b77-ef3e-42cb-af62-bd1cffd44d21,1676400392024,40.4137133,-3.6888438,Retiro,Jerónimos,4,None,0.0,exterior,yes,8928.57142857143
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96846259,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-005,8,3,c,,2200000.0,5.0,2.0,1,,,,,224.0,0,0,1,34,0,0,0,0,2,,bello-gambarte-real-estate,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-005,8,relevance-desc,c2f1bb43-bbeb-4431-a204-3f04be397882,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,bae6c36f-3229-46fc-a428-3f444bed9bd4,1676400351352,40.4171879,-3.6921847,Retiro,Jerónimos,0,None,0.0,both,unknown,9821.42857142857
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96850631,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-001,8,3,inProcess,,259000.0,3.0,2.0,1,,,,,129.0,0,0,1,40,1,1,1,0,2,,bafre-inmobiliaria,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-001,8,relevance-desc,f1353788-ec98-4f07-a9be-63bbaa765046,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,f7ad2d93-aab2-440c-8d7b-6296b8003ef0,1676323710114,40.3718311,-3.7054402,Usera,Orcasitas,4,None,0.0,exterior,yes,2007.7519379844962
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96852380,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-003,8,3,inProcess,,385100.0,2.0,2.0,1,0,0,0,0,89.0,0,0,1,23,1,1,1,0,2,,mediaciones---inmobiliarias-,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-003,8,relevance-desc,7665793b-b25f-4d6c-a09f-e26588f7d976,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,0cc18c7a-a276-4470-8ff2-e7322906f06e,1676300631328,40.3937464,-3.6940241,Arganzuela,Chopera,3,None,0.0,exterior,yes,4326.966292134832
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96860104,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,2,inProcess,,145000.0,3.0,1.0,0,,,,,80.0,0,1,0,9,1,0,0,0,2,,daurum-estate,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,bf0d9dc2-bdde-4a97-bd02-0a5d212fc0cf,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,3c8eb253-8cc9-47f2-b751-009ba50a91dc,1676320274811,40.384075,-3.698043,Usera,Almendrales,4,None,0.0,exterior,no,1812.5
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96871338,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,e,spainDefault,790000.0,2.0,2.0,1,,,,,84.0,0,0,1,45,0,1,1,0,2,,homeselect,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,92c689c9-7e4f-4c5e-b891-e8e48d8817d5,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,808961cb-f55b-4ee3-8b6d-96d11d9342e8,1676481179855,40.4207494,-3.6788635,Retiro,Ibiza,1,None,0.0,exterior,yes,9404.761904761905
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96871816,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,2,inProcess,,620000.0,4.0,2.0,1,1,0,0,1,158.0,0,1,0,22,0,1,0,0,2,,levelrealestate,1,0,4,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,802d9ac6-608e-4262-93df-19af33a8266d,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,26d5fd36-63ff-42cb-a117-2b67cbf1e508,1676397572921,40.404342,-3.6840136,Retiro,Pacífico,2,optional,40000.0,exterior,yes,3924.0506329113923
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96908059,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-003,8,3,e,spainDefault,194000.0,3.0,2.0,0,1,,,,105.0,0,0,1,37,0,0,0,0,2,,alfainmobiliaria,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-003,8,relevance-desc,12ede045-957d-4b78-b873-892e238d36e5,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,2212130f-df0d-4049-bf4f-83ab63dc5765,1676321373159,40.3757152,-3.6909619,Usera,San Fermín,3,Garaje incluido,0.0,exterior,no,1847.6190476190477
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96909666,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-004,8,3,inProcess,,800000.0,4.0,3.0,1,1,0,1,1,146.0,0,0,1,60,0,1,0,0,2,,servifincas-arganzuela,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-004,8,relevance-desc,e1d2e8a5-940b-41b0-a4ad-34c36816d9c7,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,fccf2aaf-1bf3-45f7-8525-b341ee734bb8,1676304925032,40.3922787,-3.679301,Arganzuela,Legazpi,9,Garaje incluido,0.0,exterior,yes,5479.45205479452
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96911588,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-004,8,3,unknown,,569000.0,3.0,2.0,1,1,,,,115.0,0,0,1,18,0,1,1,0,2,,inmobiliariahorizon,1,1,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-004,8,relevance-desc,b98ee33f-7a94-4403-bd46-78ee870df67f,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,6aaf6c0a-6b04-451a-98ba-fc8685de479e,1676300718410,40.3925763,-3.6940911,Arganzuela,Legazpi,0,None,0.0,interior,unknown,4947.826086956522
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96915758,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-003,8,2,inProcess,,146000.0,2.0,1.0,0,,,,,65.0,0,1,0,27,0,0,0,0,2,,alfainmobiliaria,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-003,8,relevance-desc,6928c997-c5c6-4b9b-9cba-35b8796bae31,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,7084673b-0ec6-4936-a43e-45fa65ef318e,1676321381752,40.3721462,-3.6896199,Usera,San Fermín,2,None,0.0,exterior,no,2246.153846153846
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96925888,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-003,8,2,inProcess,,125000.0,2.0,1.0,0,,,,,52.0,0,1,0,18,0,0,0,0,2,,rarga,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-003,8,relevance-desc,247e00b7-ae04-4754-9a72-42a5b010a29a,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,82fd00c1-870c-4216-a0f3-e09fe07a1f8c,1676321586945,40.3783359,-3.6900053,Usera,San Fermín,3,None,0.0,exterior,no,2403.846153846154
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96946743,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,2,e,,515000.0,3.0,2.0,1,0,0,0,0,120.0,0,1,0,14,0,0,0,0,1,,,3,0,111,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,c1dc270c-dbf5-420a-9cf2-6c73d5ebf370,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,ac32f753-b413-403c-be78-51a95a8f73f4,1676481125111,40.4168479,-3.6700494,Retiro,Ibiza,6,None,0.0,interior,yes,4291.666666666667
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96971889,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-005,8,3,f,,2500000.0,5.0,5.0,1,0,0,0,1,280.0,0,0,1,41,2,1,1,1,2,,diza-inmobiliaria-barrio-salamanca,1,0,12,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-005,8,relevance-desc,0bd451a2-1b76-47ef-b4be-03d5bf9e81cd,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,48214af2-29be-4b70-ae05-bd21c892d55b,1676399630863,40.4125133,-3.6903438,Retiro,Jerónimos,5,None,0.0,exterior,yes,8928.57142857143
0,,portal,detail,home,es,detail,,,detail,,2,200,web,96975445,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-004,8,3,b,,248000.0,2.0,2.0,0,0,0,0,0,78.0,0,0,1,34,0,1,0,0,2,,iceberg-inmobiliaria,1,1,12,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-004,8,relevance-desc,b81ce35c-cb6d-452f-b082-82c0662776f3,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,fdf75358-2899-408a-a37a-0a29bec96bee,1676319898110,40.3839486,-3.7034306,Usera,Almendrales,1,None,0.0,exterior,no,3179.4871794871797
0,,portal,detail,home,es,detail,,,detail,,2,200,web,97006168,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,f,,165800.0,2.0,1.0,1,,,,,37.0,0,0,1,31,0,1,0,0,2,,tu-piso,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,825413f7-69f5-4e52-ada1-48706692e8a6,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,f4ddaedd-1eaf-4460-acd5-18defbd308ce,1676301265953,40.4004307,-3.6923047,Arganzuela,Palos de Moguer,1,None,0.0,interior,yes,4481.081081081081
0,,portal,detail,home,es,detail,,,detail,,2,200,web,97006834,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-004,8,1,a,,812680.0,4.0,2.0,1,1,0,1,1,169.0,1,0,0,18,1,1,0,0,2,,cooperactivate,1,0,14,0,0,newDevelopment,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-004,8,relevance-desc,02cfb361-e321-4a70-b55a-189e62dcb55a,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,765e3744-d724-4ff3-830c-27b387620ebc,1676305076950,40.3888055,-3.6918424,Arganzuela,Legazpi,1,Garaje incluido,0.0,exterior,yes,4808.757396449704
0,,portal,detail,home,es,detail,,,detail,,2,200,web,97016247,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,2,d,,1090000.0,4.0,3.0,1,,,,1,174.0,0,1,0,29,0,1,1,0,2,,belton-real-estate,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,2fce80bf-2659-4425-9a30-6326370a90a5,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,26e2bdd6-9b37-4d2f-8b21-7d6d8313e1a1,1676481201062,40.4220907,-3.6775916,Retiro,Ibiza,5,None,0.0,exterior,yes,6264.367816091954
0,,portal,detail,home,es,detail,,,detail,,2,200,web,97016961,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-005,8,2,inProcess,,4260000.0,7.0,5.0,1,,,,,355.0,0,1,0,29,0,1,0,0,2,,top-team-real-estate,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-005,8,relevance-desc,98a63f29-72f4-4d32-9205-527b0a740c2a,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,223c96a3-dc23-4ba7-99f8-5259acd1e868,1676400103627,40.4213157,-3.6888309,Retiro,Jerónimos,0,None,0.0,exterior,unknown,12000.0
